Epoch	EpRet	EpLen	TotalEnvInteracts	Time	VVals_1	LossPi_1	LossV_1	Entropy_1	KL_1	ClipFrac_1
231	96.12998	680.7143	1160000	1193.0605087280273	11.884209	-3.2424927e-09	2.2433012	0.86691064	0.0005615971	0.0006
232	93.2511	665.8571	1165000	1197.4764561653137	11.875387	-8.010864e-09	1.683867	0.8667199	0.0011253788	0.0
233	93.72401	673.2857	1170000	1201.3779938220978	11.937298	-2.861023e-09	1.7987908	0.86656487	0.00046990777	0.0
234	96.17458	666.2857	1175000	1205.4517867565155	12.027463	-1.1444092e-08	2.1080437	0.86647004	-1.3989592e-05	0.0
235	94.012794	666.7143	1180000	1209.4034111499786	12.051508	1.1444092e-09	1.9252905	0.86635965	5.5170083e-05	0.0
236	93.36585	668.1429	1185000	1214.744751214981	12.145057	-6.3896177e-09	2.2994595	0.8662086	0.0005463445	0.0002
237	95.79994	673.7143	1190000	1222.1392226219177	12.105936	4.577637e-09	1.7842917	0.8659708	0.00062179886	0.0
238	92.47931	669.4286	1195000	1226.6914341449738	12.118566	-5.722046e-09	1.9047977	0.86575156	0.00015363574	0.0
239	94.7398	669.0	1200000	1234.1511783599854	12.075736	-7.4386595e-09	1.8192652	0.8655054	0.00039661946	0.0
240	93.93349	666.4286	1205000	1238.6486930847168	12.106728	9.536743e-11	1.7659281	0.86520505	0.0008557112	0.0
241	94.842705	674.0	1210000	1242.5385341644287	11.987176	-9.536744e-10	2.132655	0.86483026	0.0011024652	0.0
242	94.15364	657.5714	1215000	1247.100303888321	12.14606	-5.722046e-10	2.3590264	0.8644747	0.0006141287	0.0
243	92.94477	670.4286	1220000	1252.4338266849518	12.241997	-3.2424927e-09	2.0288138	0.8641035	0.00042417293	0.0
244	94.75514	677.5714	1225000	1259.9725592136383	12.233245	1.9073487e-09	1.8121558	0.8636996	0.00031108124	0.0022
245	97.43783	685.5714	1230000	1267.3623192310333	11.736812	5.722046e-09	1.8763422	0.8633094	0.0012157699	0.0046
246	94.620056	683.2857	1235000	1274.829663991928	11.77495	8.773804e-09	1.7296113	0.862862	0.0009214158	0.0008
247	97.04377	695.5714	1240000	1282.3087029457092	11.718666	1.0681152e-08	2.00815	0.8624023	0.000920792	0.0002
248	95.10096	695.1429	1245000	1286.8515932559967	11.789462	-7.820129e-09	1.7949828	0.86193436	0.00031804535	0.0
249	92.77779	681.8571	1250000	1292.1630928516388	11.881836	-1.335144e-09	1.9387476	0.8614907	0.0005018671	0.0
250	93.92741	691.0	1255000	1296.423663854599	11.857647	2.3841857e-09	1.7199488	0.8610355	-7.001424e-05	0.0
251	93.18	682.2857	1260000	1300.353038072586	11.948447	6.3896177e-09	1.7380337	0.86068094	-0.00029339042	0.0
252	93.008965	692.8571	1265000	1305.7941000461578	11.872284	8.9645384e-09	1.7067204	0.86041325	0.0008658045	0.0016
253	93.45732	685.5714	1270000	1313.2191934585571	11.877042	5.2452087e-09	1.6633906	0.8600954	0.0009071253	0.0014
254	87.715195	669.8571	1275000	1318.5016140937805	11.625337	9.155274e-09	1.7725126	0.8597799	0.0013293002	0.0002
255	90.12132	671.8571	1280000	1324.0073018074036	11.731179	-1.1444092e-09	1.9638226	0.8594467	0.0002429148	0.0
256	89.88299	672.0	1285000	1331.5438289642334	11.649117	2.336502e-09	1.948018	0.85912853	6.9076894e-05	0.0
257	94.90893	677.0	1290000	1339.066434621811	11.838414	4.863739e-09	1.6810973	0.85878086	3.606143e-05	0.0
258	92.01501	673.7143	1295000	1344.422462463379	11.823342	7.6293943e-10	1.7669877	0.8583197	-0.00011726394	0.0
259	86.75747	672.8571	1300000	1349.1464512348175	11.651564	-3.6239625e-09	3.6547937	0.8578841	0.00019634936	0.0
260	91.304634	666.5714	1305000	1355.1183078289032	11.797862	-4.9591065e-09	1.3483796	0.85747266	0.00054542406	0.0
261	94.35824	675.0	1310000	1359.102791070938	11.95559	-2.7418137e-10	1.4546635	0.85704905	0.0015403712	0.0002
262	93.959724	674.2857	1315000	1364.4179170131683	11.901372	-8.487701e-09	1.467778	0.8566304	0.0016268002	0.0004
263	91.42295	682.4286	1320000	1371.907351732254	11.791239	6.1035155e-09	1.6443762	0.8562094	0.00030469446	0.0024
264	87.45088	666.4286	1325000	1378.55313706398	11.748193	-7.915497e-09	1.6169353	0.85572165	0.0008934282	0.0012
265	93.64404	693.5714	1330000	1386.0470156669617	11.895581	8.296967e-09	2.1171665	0.8552251	0.00056771014	0.0004
266	95.4872	696.0	1335000	1390.1314888000488	11.728323	5.722046e-10	1.2214079	0.85475534	0.0017752534	0.0046
267	89.11295	675.1429	1340000	1397.6678202152252	11.738598	-8.5830687e-10	2.389577	0.85424286	-0.00047338806	0.0014
268	92.215256	690.2857	1345000	1401.712257862091	11.644651	9.536743e-09	1.4316764	0.8537634	0.0010945761	0.0018
269	91.56492	711.7143	1350000	1405.6889259815216	11.393612	7.152557e-09	1.7890885	0.85327345	0.0011103641	0.005
270	88.79137	713.5714	1355000	1411.3624384403229	11.292846	1.9741059e-08	2.8281655	0.85278904	0.00069032557	0.0004
271	94.21012	695.8571	1360000	1415.4346697330475	11.872442	5.1498414e-09	1.6152309	0.8523006	0.0010709158	0.0014
272	93.19604	670.4286	1365000	1420.5593268871307	12.39438	-7.6293943e-10	3.6531978	0.85179853	0.0013472706	0.0006
273	78.10034	587.125	1370000	1427.9625177383423	12.839875	-2.3841858e-08	9.732181	0.8513162	0.0010089098	0.0
274	78.62223	613.5	1375000	1435.449872493744	12.321996	-4.4631957e-08	9.721888	0.8508891	0.00093411567	0.0
275	86.27667	674.2857	1380000	1440.7651240825653	12.467548	2.0503998e-08	9.994139	0.8505454	0.0005643525	0.0
276	86.35123	783.0	1385000	1444.795303106308	10.642943	-2.8562546e-08	5.9083586	0.8502543	0.0012110432	0.0004
277	85.12055	797.3333	1390000	1449.0907456874847	10.369434	-2.4986267e-08	6.8528132	0.8499554	0.0027923218	0.0082
278	81.63547	846.4	1395000	1454.2260522842407	10.483834	-2.9087067e-08	13.546748	0.84961045	-9.94916e-06	0.0002
279	79.308975	831.6667	1400000	1458.2269020080566	10.126074	-4.9972535e-08	15.49846	0.84927624	0.002003506	0.0004
280	78.42001	795.0	1405000	1462.5732824802399	10.314228	-5.6266787e-09	15.293475	0.8489848	0.0006084631	0.0
281	78.812485	822.0	1410000	1470.0683708190918	9.662413	-1.6212464e-08	9.667053	0.84871954	3.8473438e-05	0.0
282	81.88282	766.6667	1415000	1474.4913909435272	10.05943	2.193451e-09	8.112912	0.84851706	6.629224e-05	0.0002
283	88.66256	783.1667	1420000	1481.9866077899933	9.698425	7.247925e-09	6.7337704	0.84834236	0.00079683063	0.0002
284	81.04563	787.3333	1425000	1485.9656963348389	9.0264435	-9.346008e-09	5.5870657	0.8481548	0.0010866108	0.0054
285	77.08733	778.3333	1430000	1493.3950026035309	9.185943	1.8310548e-08	5.737757	0.8479662	4.7955655e-05	0.0002
286	77.08418	795.8333	1435000	1498.7447538375854	8.30002	-2.4795532e-09	4.576808	0.84769744	0.0006335951	0.0018
287	76.4	745.1667	1440000	1502.6759827136993	8.829961	3.1280518e-08	4.484043	0.84741116	0.0018313535	0.0094
288	81.27928	779.3333	1445000	1506.479110956192	7.9810123	1.745224e-08	4.4471908	0.84711057	0.0010941381	0.0012
289	84.38584	750.5	1450000	1510.3002169132233	8.069933	2.2506715e-08	5.126111	0.84677786	0.00025135398	0.0056
290	80.21989	744.3333	1455000	1516.8264718055725	8.041651	-8.201599e-09	3.2714117	0.846399	0.0016578723	0.001
291	77.10992	725.0	1460000	1521.181116104126	8.163982	-2.1076202e-08	3.5605216	0.8459869	0.0029419274	0.009
292	83.31191	712.1429	1465000	1526.3469724655151	8.521382	5.531311e-08	4.409639	0.84559035	0.002370444	0.007
293	82.97201	718.3333	1470000	1533.8438024520874	8.807608	2.269745e-08	2.6202989	0.84515935	0.0010366925	0.011
294	83.50774	729.8333	1475000	1537.6051168441772	9.233444	5.722046e-09	3.3135114	0.84479314	0.0033639225	0.0032
295	81.52534	720.0	1480000	1541.7475531101227	9.388537	-1.6403199e-08	3.8361332	0.8444422	0.0007726037	0.0
296	79.83068	727.0	1485000	1545.6480915546417	9.482371	-2.0599366e-08	4.6158137	0.8441537	0.00073733437	0.0
297	84.059685	732.0	1490000	1549.6562900543213	9.56678	-3.6239623e-08	4.0514846	0.84395117	0.0029062491	0.0034
298	87.45652	727.1667	1495000	1554.1763751506805	9.573044	5.1879884e-08	3.2473214	0.84373045	0.0005633995	0.0
299	86.06791	746.0	1500000	1558.130618095398	9.669849	8.773804e-09	3.654144	0.8434673	0.00073821447	0.0
300	88.55386	790.3333	1505000	1561.9323709011078	9.421349	-1.9073487e-09	2.7573264	0.84317726	0.00094640045	0.0
301	84.41961	819.5	1510000	1569.4378199577332	9.242867	-1.449585e-08	3.493754	0.8428924	0.00052331877	0.0
302	85.624855	781.6667	1515000	1573.6547269821167	9.205785	1.3160705e-08	3.4241972	0.8425865	0.0010279974	0.0002
303	80.602745	805.1667	1520000	1577.6426093578339	8.955282	-4.196167e-09	3.4024317	0.84220195	0.00020959074	0.0002
304	82.51929	773.0	1525000	1585.2033812999725	9.0282135	-1.4877319e-08	3.921733	0.84179306	0.0004780489	0.0
305	79.06223	820.8333	1530000	1589.2595598697662	8.632797	-1.8119812e-09	3.757933	0.8413782	-0.00026807585	0.0
306	78.59789	824.1667	1535000	1596.724072933197	8.483378	1.5068053e-08	4.887849	0.8410363	-0.00016476364	0.0002
307	79.453995	831.1667	1540000	1600.816975593567	8.158399	1.0490417e-09	3.565554	0.84073603	0.001723262	0.0002
308	77.619125	806.5	1545000	1608.271312236786	7.8896017	1.8119811e-08	2.967855	0.8404131	0.0009804841	0.0004
309	76.186485	823.1667	1550000	1612.3823733329773	7.717509	-1.6784668e-08	4.507898	0.84014297	0.0008496981	0.0
310	74.46941	816.0	1555000	1617.305787563324	7.53399	-3.8146974e-09	6.1846666	0.8399453	0.0047578793	0.0156
311	77.23667	833.8	1560000	1621.489709854126	7.3775063	-1.3351441e-08	7.7093296	0.83974403	0.001186022	0.0028
312	77.9252	850.2	1565000	1627.0392031669617	7.5410924	1.8405915e-08	10.65017	0.83958006	0.00013090284	0.0
313	75.37965	818.5	1570000	1630.9682562351227	7.2743773	1.5258789e-09	7.769278	0.83936906	0.00056633365	0.0
314	73.55786	809.6667	1575000	1638.50395154953	7.2968664	-3.8146974e-09	8.854439	0.8391037	0.0018712697	0.0036
315	75.08384	827.6667	1580000	1645.9323189258575	7.5665226	-3.185272e-08	4.308932	0.8389114	0.0011394464	0.0014
316	76.875465	804.5	1585000	1649.9674143791199	7.6841545	1.4686584e-08	4.852472	0.8387237	0.0014026287	0.003
317	75.121086	790.6667	1590000	1655.4966073036194	7.647728	1.0490417e-09	5.3446546	0.8385167	0.00077593996	0.0002
318	73.13361	783.8333	1595000	1659.190506696701	7.7350407	4.005432e-09	5.184318	0.83833194	0.00048301	0.0002
319	76.33013	787.3333	1600000	1663.864884853363	7.7187796	-3.8146974e-09	5.394567	0.8381695	0.0024526925	0.0086
320	76.88894	803.3333	1605000	1667.5483779907227	7.74821	-8.773804e-09	5.650927	0.8380327	0.0011878698	0.0022
321	78.458336	800.8333	1610000	1671.5669379234314	7.735467	9.918213e-09	4.9536834	0.837881	0.0026968364	0.0042
322	82.10438	797.1667	1615000	1676.1014921665192	7.8001385	5.817413e-09	4.8155856	0.8377617	0.00048144607	0.0012
323	88.562256	806.3333	1620000	1680.645895242691	7.9007955	-9.918213e-09	4.275925	0.83761144	0.0005961253	0.0006
324	91.55166	827.0	1625000	1687.117201089859	8.183236	1.1444092e-08	5.308219	0.83741075	0.00052368996	0.0
325	91.9915	864.6	1630000	1691.1342504024506	8.482801	2.708435e-08	3.286125	0.83721834	0.0005063815	0.0
326	101.2712	874.4	1635000	1695.0701501369476	9.132678	8.9645384e-09	4.581514	0.8369941	0.000482453	0.0
327	103.359634	861.4	1640000	1699.5935740470886	9.507595	3.242493e-08	4.4173675	0.8366964	-6.823995e-05	0.0
328	109.689026	872.8	1645000	1703.5786263942719	9.988789	-3.1137468e-08	3.9692996	0.8364299	0.00053647044	0.0
329	104.91142	917.6	1650000	1707.3304178714752	9.804644	2.5987624e-08	1.6477635	0.8361094	0.0011592079	0.0
330	114.487526	945.2	1655000	1711.9054772853851	10.596962	-2.2888184e-08	4.0695167	0.83581877	0.00074670505	0.0008
331	124.89046	918.0	1660000	1715.9486918449402	10.92458	-2.0980835e-09	2.8997443	0.83554405	0.0021852143	0.0004
332	108.03298	861.6	1665000	1720.9884309768677	11.935108	1.3446808e-08	9.306469	0.8353045	0.00081348943	0.019
333	107.96442	821.6667	1670000	1725.0765602588654	11.888841	-1.077652e-08	6.4281936	0.8351272	0.00066468975	0.0
334	87.306625	684.0	1675000	1729.6654732227325	12.3727865	6.2942505e-09	9.264308	0.83500284	0.0001599518	0.0
335	105.145546	826.2	1680000	1734.2121887207031	12.373448	-4.768372e-10	7.8085165	0.83485264	0.0008823102	0.0
336	107.87624	837.2	1685000	1738.9612584114075	12.291122	9.536743e-11	6.8620977	0.8347428	0.0016667735	0.0028
337	145.0488	1162.25	1690000	1742.9222314357758	11.322401	-1.1444092e-09	4.7915387	0.83461785	0.0029081346	0.0124
338	134.94519	1236.75	1695000	1747.4872331619263	12.021438	-2.8419494e-08	17.213099	0.8344765	3.0661224e-05	0.0002
339	126.86629	1203.75	1700000	1752.9881143569946	10.864341	5.82695e-08	6.1832647	0.8343333	-0.0005168493	0.0002
340	161.60701	2002.5	1705000	1757.109564781189	11.220084	1.0967255e-08	21.312027	0.83422655	0.0010682616	0.0
341	123.98217	1055.5	1710000	1761.1198892593384	10.418365	1.07288365e-08	5.334896	0.8341266	0.0010108834	0.0
342	115.10924	967.4	1715000	1768.8555381298065	10.24665	-1.1062622e-08	2.3820174	0.83400273	-0.00011229653	0.0
343	117.7308	910.8	1720000	1773.3954117298126	10.631901	1.9407272e-08	3.64051	0.83388495	0.00016663692	0.0
344	121.67937	984.75	1725000	1778.0924863815308	9.805987	-2.8038025e-08	12.831985	0.8337127	0.0005508404	0.0
345	103.40334	860.0	1730000	1782.750184059143	10.423221	1.1253357e-08	2.7407782	0.83358943	1.6232561e-05	0.0004
346	99.38603	821.8	1735000	1786.5857660770416	10.233132	-1.27792354e-08	2.6206784	0.83344257	0.0009759346	0.0
347	103.02622	846.0	1740000	1791.1549518108368	9.966442	2.4223327e-08	5.7592907	0.8333191	0.00025711604	0.0
348	107.718994	825.5	1745000	1798.602682352066	10.153474	-1.5640259e-08	3.2448802	0.8331749	0.00084550906	0.0004
349	94.174225	797.0	1750000	1803.3284466266632	10.313625	-1.2016296e-08	3.0579407	0.83297324	0.00036808907	0.0
350	99.73359	828.6667	1755000	1807.1523416042328	10.408252	-7.724762e-09	2.4891	0.8327687	1.1540651e-05	0.0
351	103.42454	832.8333	1760000	1812.689395904541	10.234683	-2.9087066e-09	6.0276556	0.8325	-0.00016492126	0.0
352	99.29842	819.3333	1765000	1816.8657438755035	10.325475	-2.951622e-08	4.7184806	0.83212745	5.689068e-05	0.0
353	93.21712	823.0	1770000	1820.9071371555328	10.426367	2.5177002e-08	4.391194	0.83174825	0.0008911758	0.0
354	105.69236	870.0	1775000	1828.37699508667	10.707196	2.5939942e-08	2.0233214	0.83132243	0.00028104446	0.0
355	110.130356	954.0	1780000	1832.3846487998962	10.359076	-3.6239625e-09	4.391605	0.8309072	0.0007094365	0.0
356	121.451744	973.0	1785000	1839.9286556243896	10.618763	4.053116e-09	4.3989396	0.8304798	0.0003056425	0.0
357	120.175575	959.0	1790000	1847.3422555923462	10.661847	-1.6593933e-08	3.5999858	0.83003545	0.00010742569	0.0
358	101.86558	926.2	1795000	1851.3660469055176	10.550943	2.9563905e-09	7.0944624	0.82961005	0.00036777035	0.0
359	106.88053	940.6	1800000	1858.8353190422058	10.578161	-3.4332275e-09	4.8193507	0.8292332	0.0010394425	0.0
360	134.55515	1060.5	1805000	1866.2652385234833	10.864463	5.722046e-09	5.7453322	0.82887185	0.0034830128	0.001
361	132.41473	1216.5	1810000	1870.2770478725433	10.724071	1.5830993e-08	12.575566	0.828554	0.001745671	0.0014
362	110.14077	974.3333	1815000	1877.7756612300873	11.042499	1.1777878e-08	18.998476	0.82821816	0.002337734	0.0014
363	179.9091	1644.0	1820000	1885.2211546897888	11.080961	9.441376e-09	19.840574	0.82793826	0.001070811	0.0002
364	136.69026	1655.6666	1825000	1892.6643695831299	10.570518	-3.6430357e-08	27.210182	0.8277172	7.919805e-05	0.0002
365	149.72198	1638.0	1830000	1900.1142048835754	10.739422	7.6293943e-10	20.654003	0.827624	0.00095497293	0.0004
366	137.03825	1087.25	1835000	1905.2282209396362	10.156986	-4.577637e-09	4.7960343	0.8275472	0.00016566455	0.0
367	152.5832	1633.0	1840000	1910.683049440384	10.228889	1.4305114e-08	23.68681	0.8274238	0.0016812242	0.0
368	171.66959	1748.0	1845000	1914.7540819644928	10.941561	-1.5735626e-08	20.593502	0.8272915	0.0006872553	0.0
369	181.41338	1574.6666	1850000	1919.5810914039612	9.851944	1.8262863e-08	13.038784	0.82715154	0.00011788807	0.0
370	142.8444	1834.0	1855000	1923.6212782859802	9.815851	3.1995775e-08	22.49428	0.8270208	0.0017267719	0.0
371	211.39474	3635.0	1860000	1928.3133549690247	9.0593405	4.220009e-08	23.763832	0.826909	0.0012555985	0.0006
372	113.47813	1398.0	1865000	1933.0057890415192	8.40323	1.4305115e-09	14.406142	0.8268087	0.0013330426	0.0012
373	106.38546	964.2	1870000	1940.5325305461884	8.1267185	5.1116942e-08	15.641738	0.82676524	0.0026975388	0.0002
374	91.48764	748.1667	1875000	1946.0563671588898	7.7338767	2.503395e-08	15.412242	0.8266646	0.0009451147	0.0054
375	131.56558	1661.0	1880000	1951.4794597625732	6.2380643	1.9216538e-08	8.992985	0.8265002	0.0071214293	0.08
376	234.75697	2989.0	1885000	1955.3966879844666	7.305172	1.6689301e-09	13.165404	0.82621956	0.0033024899	0.0048
377	196.28677	2940.0	1890000	1962.921272277832	6.460549	-1.7642975e-08	9.307955	0.8259063	0.004635283	0.0098
378	195.16348	2703.0	1895000	1966.9631900787354	7.0533156	1.244545e-08	12.22028	0.8257079	0.0031000641	0.0166
379	202.98808	2666.0	1900000	1974.4518983364105	7.090464	-2.3841857e-09	12.516381	0.8254699	0.0049879286	0.0192
380	217.00322	2222.0	1905000	1978.3963911533356	7.27664	-2.7656555e-09	12.319191	0.825266	0.0049753627	0.039
381	205.12486	2661.0	1910000	1982.8129963874817	7.878614	3.4618377e-08	16.79991	0.8250752	0.0037403076	0.042
382	227.9702	2062.0	1915000	1986.6316454410553	7.8623967	-6.7710877e-09	11.774994	0.82484275	0.0017109886	0.0024
383	236.58774	3274.0	1920000	1990.4632518291473	7.2129674	5.531311e-09	11.249784	0.8246281	-0.00021349824	0.0
384	235.22815	3390.0	1925000	1994.771612405777	7.3932657	-2.861023e-09	10.683005	0.8244378	0.00057414	0.0
385	212.64177	2064.5	1930000	1998.609091758728	9.285261	2.5749207e-08	10.664476	0.82418203	0.0016677189	0.0004
386	197.14273	2572.0	1935000	2002.608990430832	7.326675	-8.106232e-09	10.3740425	0.823925	0.0016846579	0.0052
387	176.37955	2319.5	1940000	2010.1183581352234	7.392796	3.3950805e-08	10.515668	0.8236082	0.00025783986	0.0
388	205.6338	2095.5	1945000	2014.1747660636902	9.820514	-7.629395e-09	19.060848	0.8233373	0.0013596935	0.0
389	193.39452	2534.0	1950000	2019.578624010086	7.6168127	8.5830687e-10	9.236987	0.8231111	0.0015692704	0.003
390	210.57553	3092.0	1955000	2023.5931539535522	6.554897	1.2207031e-08	5.6980047	0.8228781	0.0036571336	0.03
391	210.26462	3260.0	1960000	2027.5087592601776	6.5017033	-9.346008e-09	5.6814027	0.82264954	0.004860387	0.0442
392	197.8636	2989.0	1965000	2035.0139434337616	7.5865774	9.155274e-09	8.5199175	0.8223873	0.003736636	0.031
393	166.60194	2405.0	1970000	2042.5213358402252	7.169439	-3.7193297e-09	9.078865	0.82211494	0.0033313134	0.022
394	195.76938	2201.0	1975000	2049.8781316280365	8.382689	-4.0912628e-08	7.20015	0.8218379	0.00088083907	0.0078
395	169.93143	2270.0	1980000	2057.381819486618	7.859884	-1.373291e-08	9.33711	0.82156944	0.004044515	0.0188
396	208.10498	1844.5	1985000	2064.9083490371704	8.644478	-2.0694733e-08	7.287122	0.82133937	0.004235796	0.033
397	193.67053	1770.0	1990000	2072.438116788864	9.489657	3.9577483e-08	8.074497	0.8211636	0.003965349	0.0406
398	62.760002	1059.0	1995000	2077.914314508438	9.381206	-3.1375887e-08	32.09636	0.8209463	0.0011615359	0.002
399	94.454704	1339.0	2000000	2082.792154312134	9.392633	-4.9829485e-08	29.638447	0.82071066	0.0020114759	0.0004
400	-243.1908	5000.0	2005000	2090.20939040184	5.721406	-3.733635e-08	200.20454	0.82033104	0.00034807136	0.0006
401	132.8376	2136.5	2010000	2094.1495521068573	6.802011	1.0871887e-08	16.172039	0.81995654	-8.333485e-05	0.0008
402	52.119453	510.2	2015000	2098.0173218250275	4.6753955	2.117157e-08	20.367233	0.8195452	0.0013752842	0.001
403	132.93819	1566.3334	2020000	2101.86564040184	4.262895	-8.106232e-09	28.658007	0.81916237	0.000575574	0.0
404	76.08682	858.8	2025000	2105.923106431961	4.9059496	-2.7942658e-08	19.554417	0.81882936	0.0021837219	0.0008
405	107.44357	1159.75	2030000	2110.0331556797028	4.6413417	3.5476685e-08	21.905693	0.8185277	0.0035378635	0.0108
406	122.05279	1226.75	2035000	2114.0549862384796	5.1748447	1.3484954e-07	21.0003	0.81821287	0.002915321	0.0178
407	99.9738	1172.75	2040000	2121.4350006580353	5.400239	-1.1825562e-08	12.833547	0.81791854	0.001310082	0.0088
408	100.20769	1128.5	2045000	2125.5925595760345	6.4704866	2.9754638e-08	9.645338	0.81759834	0.0030801476	0.0194
409	107.66328	1322.6666	2050000	2129.441432952881	7.5569673	-8.487701e-09	9.832399	0.8172728	0.005404616	0.0246
410	128.87787	1602.3334	2055000	2136.9800300598145	7.8071876	-1.4877319e-08	14.257512	0.81695956	0.0018168724	0.0
411	80.64576	909.5	2060000	2143.1103780269623	6.3034854	-3.0326845e-08	12.101064	0.81663436	0.00010933137	0.0
412	67.44488	829.3333	2065000	2147.1664609909058	8.711091	1.0681152e-08	18.104916	0.8162756	0.00050207117	0.0
413	58.09358	666.0	2070000	2151.0931544303894	8.858346	2.2125244e-08	13.18749	0.81587344	0.00049795216	0.0
414	21.744879	193.32	2075000	2158.6275928020477	9.793184	-1.5830993e-08	25.481407	0.81549406	0.0018560934	0.0
415	76.569595	970.25	2080000	2165.235054254532	7.9930487	-2.3078918e-08	10.347342	0.81519234	-0.0001404958	0.0
416	71.13951	857.2	2085000	2172.739026784897	8.266391	5.2928923e-09	15.465455	0.81493694	0.00068591174	0.0
417	128.59367	1476.3334	2090000	2176.4919979572296	7.1582117	2.2220611e-08	8.955795	0.8147275	0.0002605834	0.0
418	143.48161	1603.6666	2095000	2180.5095250606537	7.0314155	-4.005432e-09	9.143055	0.8145094	0.001024554	0.0
419	148.49644	1896.0	2100000	2186.11110830307	6.933471	-3.3569336e-08	8.21476	0.814315	0.000120385244	0.0
420	144.38098	1742.0	2105000	2190.0601303577423	6.965617	1.3351441e-08	7.7076483	0.814128	0.0005986733	0.0
421	173.51033	2196.5	2110000	2194.6030700206757	7.2877812	8.392334e-09	7.779428	0.8139454	0.00065307564	0.0
422	187.55977	2447.0	2115000	2198.61172580719	7.72185	-1.926422e-08	8.08332	0.81377023	0.002023326	0.0
423	207.27856	2723.0	2120000	2202.5435552597046	7.794994	-6.67572e-10	8.540873	0.8135104	0.00025738607	0.0024
424	230.27837	3522.0	2125000	2207.3143475055695	7.9048157	1.1825562e-08	9.13957	0.8131648	0.00071513356	0.0014
425	198.53484	3134.0	2130000	2212.0855967998505	7.711297	6.3896177e-09	10.563804	0.8127828	0.0054118712	0.0296
426	130.41078	1840.5	2135000	2216.6830699443817	7.1994023	2.670288e-09	8.556288	0.81237036	0.0019972855	0.0034
427	144.07715	2214.5	2140000	2220.6639442443848	6.8817687	-1.4686584e-08	9.758501	0.8119709	0.0006968143	0.0026
428	96.74618	1340.0	2145000	2224.5969874858856	6.173986	-6.9141386e-09	10.322148	0.8115287	1.9133544e-05	0.0
429	84.936195	1071.0	2150000	2232.1484088897705	5.948016	8.9645384e-09	9.057124	0.81112766	0.001812265	0.001
430	99.83477	1273.6666	2155000	2236.153976917267	5.839538	1.0299683e-08	9.12409	0.81078935	0.0011328653	0.0008
431	117.52532	1500.3334	2160000	2243.666711330414	5.739818	1.0585785e-08	8.655958	0.8104243	0.001198349	0.0
432	109.284584	1432.3334	2165000	2247.6220786571503	5.9849224	-1.6021728e-08	8.473249	0.8101061	0.0013118833	0.0
433	150.59	2003.0	2170000	2255.1417198181152	6.536391	1.6784668e-08	6.1940436	0.8098296	0.0012414468	0.0038
434	166.0829	2258.5	2175000	2261.5702636241913	6.9183173	1.6593933e-08	6.4191904	0.80947024	0.0029006577	0.0238
435	200.14131	3625.0	2180000	2266.378628730774	7.286948	2.6130676e-08	11.736765	0.8091133	0.0033415367	0.0316
436	189.67278	3088.0	2185000	2271.2031304836273	7.384611	2.2888185e-09	8.165394	0.80877256	0.0016660782	0.0008
437	222.4145	4434.0	2190000	2276.8756840229034	7.2632446	1.4209747e-08	12.4127035	0.80841446	0.0026917488	0.0048
438	185.03476	5000.0	2195000	2280.8917882442474	6.950915	2.6893616e-08	23.168049	0.80802596	0.0036222416	0.0062
439	198.27263	5000.0	2200000	2284.881896018982	6.2347035	2.632141e-08	16.456957	0.80757254	0.0012117677	0.0
440	187.22856	5000.0	2205000	2288.644971370697	5.176419	1.6260147e-08	13.71948	0.80713767	-0.0001272008	0.0
441	190.94722	5000.0	2210000	2296.2055909633636	4.0696554	-1.1920929e-08	9.019163	0.80675393	0.0013686655	0.0032
442	193.73195	5000.0	2215000	2300.3461446762085	2.9230268	1.745224e-08	8.917033	0.8063919	0.004692351	0.0154
443	197.38841	5000.0	2220000	2304.2291102409363	2.2876906	2.5558471e-08	10.687502	0.8060974	0.0009109868	0.0036
444	181.04727	5000.0	2225000	2308.17396402359	2.016346	-6.608963e-08	11.892172	0.8058802	0.0018634386	0.0012
445	175.38675	5000.0	2230000	2315.6258862018585	1.8486894	3.1375887e-08	12.3676815	0.80570704	0.004598983	0.0142
446	89.408714	1663.0	2235000	2320.6435294151306	2.687861	-1.8692017e-08	17.544188	0.8055184	0.0024995634	0.0098
447	1.0451217	1891.0	2240000	2324.704128265381	2.7446988	1.9693374e-08	40.043007	0.8053081	0.0028856376	0.003
448	150.34258	5000.0	2245000	2332.230458498001	2.6925933	-3.8146972e-10	11.500966	0.8050618	0.0006766345	0.0
449	58.931824	804.0	2250000	2336.035263299942	3.9387286	-2.336502e-08	21.044657	0.8047948	0.0033771046	0.0004
450	-24.566097	5000.0	2255000	2343.5343885421753	2.783966	4.9877166e-08	43.812675	0.80453706	0.0024022358	0.0048
451	30.193283	5000.0	2260000	2351.1049411296844	3.0478985	3.528595e-09	36.359623	0.80427384	0.003918216	0.0066
452	140.82149	4751.0	2265000	2356.0248959064484	2.922697	-2.8800965e-08	13.782016	0.80409247	0.004208386	0.0116
453	58.615395	5000.0	2270000	2363.472620487213	2.160466	4.1007997e-09	24.487455	0.8039642	0.0031198137	0.0056
454	97.435165	5000.0	2275000	2368.1471359729767	2.4221137	-2.0980835e-08	22.76861	0.8038116	0.006618277	0.0218
455	71.70263	5000.0	2280000	2373.568376302719	1.9778824	2.5272369e-08	27.380863	0.80360574	0.0018542118	0.0044
